,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,2,0,,1,,1,human,2,6,2,1,1.472698666038923,1.5183665830409154,human,
1,2,0,,1,,2,AI,2,1,1,1,,1.25,human,
2,2,0,,1,,3,human,1,1,0,0,3.2220139580313116,3.266383083013352,human,
3,2,0,,2,,1,AI,14,8,8,8,,1.25,human,
4,2,0,,2,,2,human,8,8,0,0,1.288399417011533,1.3329261670005508,human,
5,2,0,,3,,1,human,12,2,0,2,0.981632083945442,1.0254084169864655,AI,
6,2,0,,3,,2,AI,0,2,0,0,,1.25,AI,
7,2,1,,1,,1,AI,0,6,0,3,,1.25,human,
8,2,1,,1,,2,human,0,3,0,0,5.088761582970619,5.132747041992843,human,
9,2,1,,2,,1,human,7,5,2,0,1.623680999968201,1.6679371249629185,AI,
10,2,1,,2,,2,AI,2,0,0,0,,1.25,AI,
11,2,2,img,1,1,,,0,6,,,,0.6839914169977419,,human
12,2,2,img,2,2,,,7,5,,,,0.9660209579742514,,AI
13,2,3,,1,,1,AI,6,9,1,4,,1.25,AI,
14,2,3,,1,,2,human,1,4,1,0,0.8985767089761794,0.9434454590082169,AI,
15,2,3,,1,,3,AI,1,0,0,0,,1.25,AI,
16,2,3,,2,,1,human,11,5,0,5,1.754448332998436,1.7984648330020718,AI,
17,2,3,,2,,2,AI,0,5,0,0,,1.25,AI,
18,2,4,euc,1,,1,AI,4,10,4,2,,1.25,human,
19,2,4,euc,1,,2,human,4,2,2,2,8.232544749975204,8.277242957963608,human,
20,2,4,euc,1,,3,AI,2,2,2,0,,1.25,human,
21,2,4,euc,1,,4,human,2,0,0,0,1.1912256249925122,1.2356115000438876,human,
22,2,4,euc,2,,1,human,12,14,12,2,1.7266751250135712,1.7719263749895617,human,
23,2,4,euc,2,,2,AI,12,2,0,2,,1.25,human,
24,2,4,euc,2,,3,human,0,2,0,0,3.129465040983632,3.174996832967736,human,
