,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,0,0,,1,,1,human,11,6,5,0,1.5764728329959325,1.6232368329947349,AI,
1,0,0,,1,,2,AI,5,0,0,0,,1.25,AI,
2,0,0,,2,,1,AI,1,5,1,2,,1.25,AI,
3,0,0,,2,,2,human,1,2,1,0,1.0924550000054296,1.1376203330000862,AI,
4,0,0,,2,,3,AI,1,0,0,0,,1.25,AI,
5,0,0,,3,,1,human,4,14,4,0,2.465547667001374,2.5106667499931064,AI,
6,0,0,,3,,2,AI,4,0,0,0,,1.25,AI,
7,0,1,,1,,1,AI,14,0,0,0,,1.25,AI,
8,0,1,,2,,1,human,13,1,0,1,3.899280291996547,3.9441700839961413,AI,
9,0,1,,2,,2,AI,0,1,0,0,,1.25,AI,
10,0,2,img,1,2,,,13,1,,,,1.1693847499991534,,AI
11,0,2,img,2,1,,,14,0,,,,0.981901207996998,,AI
12,0,3,,1,,1,human,6,6,0,0,1.9769232499966165,2.0210894589981763,human,
13,0,3,,2,,1,AI,5,4,5,3,,1.25,AI,
14,0,3,,2,,2,human,5,3,2,0,1.1340804580104304,1.1785910830076318,AI,
15,0,3,,2,,3,AI,2,0,0,0,,1.25,AI,
16,0,4,euc,1,,1,AI,10,2,8,2,,1.25,AI,
17,0,4,euc,1,,2,human,8,2,8,1,13.786860916996375,13.831826708992594,AI,
18,0,4,euc,1,,3,AI,8,1,8,0,,1.25,AI,
19,0,4,euc,1,,4,human,8,0,7,0,4.710180875001242,4.755154540995136,AI,
20,0,4,euc,1,,5,AI,7,0,4,0,,1.25,AI,
21,0,4,euc,1,,6,human,4,0,3,0,3.461234415997751,3.506190083004185,AI,
22,0,4,euc,1,,7,AI,3,0,0,0,,1.25,AI,
23,0,4,euc,2,,1,human,7,14,6,14,6.89041812501091,6.934899625004618,human,
24,0,4,euc,2,,2,AI,6,14,5,14,,1.25,human,
25,0,4,euc,2,,3,human,5,14,5,9,7.867152292004903,7.911389000000781,human,
26,0,4,euc,2,,4,AI,5,9,3,9,,1.25,human,
27,0,4,euc,2,,5,human,3,9,3,6,5.495043667004211,5.539408292010194,human,
28,0,4,euc,2,,6,AI,3,6,1,6,,1.25,human,
29,0,4,euc,2,,7,human,1,6,1,5,4.3422156250017,4.386479583001346,human,
30,0,4,euc,2,,8,AI,1,5,1,0,,1.25,human,
31,0,4,euc,2,,9,human,1,0,0,0,5.242001959006302,5.286456125002587,human,
