,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,0,0,,1,,1,human,14,5,0,5,2.5526989589998266,2.6034913749899715,human,
1,0,0,,1,,2,AI,0,5,0,2,,1.25,human,
2,0,0,,1,,3,human,0,2,0,0,1.351708750007674,1.3965794579999056,human,
3,0,0,,2,,1,AI,10,0,5,0,,1.25,human,
4,0,0,,2,,2,human,5,0,0,0,0.9685282920108875,1.0128158750012517,human,
5,0,0,,3,,1,human,13,4,0,4,0.9110337500023888,0.9545625830069184,AI,
6,0,0,,3,,2,AI,0,4,0,0,,1.25,AI,
7,0,1,,1,,1,AI,13,3,10,3,,1.25,AI,
8,0,1,,1,,2,human,10,3,0,3,1.0652913750091102,1.109264291008003,AI,
9,0,1,,1,,3,AI,0,3,0,0,,1.25,AI,
10,0,1,,2,,1,human,2,9,2,0,1.1659352910064626,1.2102249580057105,AI,
11,0,1,,2,,2,AI,2,0,0,0,,1.25,AI,
12,0,2,img,1,2,,,2,9,,,,1.5613110830017831,,human
13,0,2,img,2,1,,,13,3,,,,1.6471509999973932,,human
14,0,3,,1,,1,AI,10,5,7,5,,1.25,human,
15,0,3,,1,,2,human,7,5,2,0,1.1614341669919668,1.2064097499969648,human,
16,0,3,,1,,3,AI,2,0,1,0,,1.25,human,
17,0,3,,1,,4,human,1,0,0,0,1.307707957996172,1.3525933330092812,human,
18,0,3,,2,,1,human,5,1,0,1,1.450424042006489,1.4953297500032932,AI,
19,0,3,,2,,2,AI,0,1,0,0,,1.25,AI,
20,0,4,euc,1,,1,human,11,10,1,10,28.052292416003183,28.096165875002043,human,
21,0,4,euc,1,,2,AI,1,10,1,0,,1.25,human,
22,0,4,euc,1,,3,human,1,0,0,0,2.079418875000556,2.124729415998445,human,
23,0,4,euc,2,,1,AI,4,11,4,3,,1.25,human,
24,0,4,euc,2,,2,human,4,3,1,3,14.062378292001085,14.106650125002488,human,
25,0,4,euc,2,,3,AI,1,3,1,0,,1.25,human,
26,0,4,euc,2,,4,human,1,0,0,0,3.132339250005316,3.176512541991542,human,
