,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,001,0,,1,,1,human,2,9,2,1,1.3823550840024836,1.4340563750010915,human,
1,001,0,,1,,2,AI,2,1,0,1,,1.25,human,
2,001,0,,1,,3,human,0,1,0,0,1.1435528749716468,1.1880419999943115,human,
3,001,0,,2,,1,AI,14,7,14,0,,1.25,human,
4,001,0,,2,,2,human,14,0,0,0,1.253943458024878,1.298544583027251,human,
5,001,0,,3,,1,human,3,5,3,4,4.069153124990407,4.113500208011828,AI,
6,001,0,,3,,2,AI,3,4,1,2,,1.25,AI,
7,001,0,,3,,3,human,1,2,1,1,2.0936116249649785,2.1386209579650313,AI,
8,001,0,,3,,4,AI,1,1,0,0,,1.25,AI,
9,001,1,,1,,1,human,11,12,1,2,1.1376584579702467,1.1823323749704286,human,
10,001,1,,1,,2,AI,1,2,0,1,,1.25,human,
11,001,1,,1,,3,human,0,1,0,0,2.235210583952721,2.280124458950013,human,
12,001,1,,2,,1,AI,14,9,2,9,,1.25,human,
13,001,1,,2,,2,human,2,9,2,1,16.78408691700315,16.829426583950408,human,
14,001,1,,2,,3,AI,2,1,1,0,,1.25,human,
15,001,1,,2,,4,human,1,0,0,0,1.2487352919997647,1.292596459039487,human,
16,001,2,mem,1,2,,,14,9,,,,1.0057244169875048,,human
17,001,2,mem,2,1,,,11,12,,,,1.0935903339996003,,human
18,001,3,,1,,1,AI,7,0,6,0,,1.25,human,
19,001,3,,1,,2,human,6,0,0,0,0.9097409169771709,0.954884291975759,human,
20,001,3,,2,,1,human,13,10,7,4,9.12363795901183,9.167954417003784,human,
21,001,3,,2,,2,AI,7,4,5,4,,1.25,human,
22,001,3,,2,,3,human,5,4,2,1,1.0850867500412278,1.1297295830445364,human,
23,001,3,,2,,4,AI,2,1,2,0,,1.25,human,
24,001,3,,2,,5,human,2,0,0,0,0.9397317089606076,0.9847919589956291,human,
