,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
104,2,1,,29,,2,human,1,3,1,2,2.402783250028733,2.4478148330235854,human,
105,2,1,,29,,3,AI,1,2,0,2,,1.25,human,
106,2,1,,29,,4,human,0,2,0,0,1.0963747500209138,1.1418400410329923,human,
107,2,1,,30,,1,AI,5,2,1,2,,1.25,AI,
108,2,1,,30,,2,human,1,2,1,1,2.5130775409634225,2.5579246249981225,AI,
109,2,1,,30,,3,AI,1,1,0,0,,1.25,AI,
110,2,2,img,1,25,,,14,4,,,,1.0630680420435965,,human
111,2,2,img,2,5,,,4,8,,,,1.3475914160371758,,human
112,2,2,img,3,21,,,1,7,,,,1.4864969999762252,,AI
113,2,2,img,4,6,,,5,1,,,,2.0217296250048093,,human
114,2,2,img,5,8,,,3,5,,,,1.083458042005077,,AI
115,2,2,img,6,10,,,13,4,,,,1.0115422089584172,,AI
116,2,2,img,7,13,,,1,10,,,,1.378195166005753,,AI
117,2,2,img,8,15,,,1,12,,,,1.3131810830091126,,AI
118,2,2,img,9,3,,,11,1,,,,0.9379768749931827,,AI
119,2,2,img,10,1,,,8,8,,,,1.0312149999663234,,human
120,2,2,img,11,9,,,14,7,,,,1.2705606669769622,,AI
121,2,2,img,12,11,,,11,10,,,,1.045978499983903,,AI
122,2,2,img,13,16,,,1,3,,,,0.9296569169964641,,human
123,2,2,img,14,7,,,4,0,,,,1.7039212500094436,,human
124,2,2,img,15,14,,,6,7,,,,0.9898882919806056,,AI
125,2,2,img,16,23,,,4,3,,,,1.4175925420131534,,human
126,2,2,img,17,4,,,3,11,,,,1.0536681250086986,,human
127,2,2,img,18,20,,,7,13,,,,1.220228916965425,,human
128,2,2,img,19,24,,,3,7,,,,1.3284757499932311,,AI
129,2,2,img,20,29,,,10,3,,,,1.1033429590170272,,AI
130,2,2,img,21,28,,,6,14,,,,1.7168936249800026,,human
131,2,2,img,22,27,,,10,12,,,,1.0125265839742497,,AI
132,2,2,img,23,26,,,3,3,,,,0.8793382089934312,,AI
133,2,2,img,24,12,,,2,2,,,,1.094051958003547,,AI
134,2,2,img,25,17,,,8,5,,,,1.0928873340017162,,human
135,2,2,img,26,19,,,11,6,,,,1.2873363749822602,,AI
136,2,2,img,27,18,,,12,2,,,,1.2928767499979585,,human
137,2,2,img,28,2,,,6,10,,,,1.0618946250178851,,AI
138,2,2,img,29,30,,,5,2,,,,1.0981959999771789,,AI
139,2,2,img,30,22,,,6,12,,,,0.9882700410089456,,human
140,2,3,,1,,1,AI,3,1,3,0,,1.25,human,
141,2,3,,1,,2,human,3,0,0,0,0.9326359580154531,0.9783553750021383,human,
142,2,3,,2,,1,human,9,7,4,2,1.6546902499976568,1.6992849999805912,human,
143,2,3,,2,,2,AI,4,2,3,2,,1.25,human,
144,2,3,,2,,3,human,3,2,2,1,1.0745436660363339,1.1191837080405094,human,
145,2,3,,2,,4,AI,2,1,0,1,,1.25,human,
146,2,3,,2,,5,human,0,1,0,0,0.9416701250011101,0.986712541023735,human,
147,2,3,,3,,1,human,9,12,3,6,1.6206570420181379,1.666752458026167,human,
148,2,3,,3,,2,AI,3,6,3,5,,1.25,human,
149,2,3,,3,,3,human,3,5,3,2,3.598849291971419,3.6434921249747276,human,
150,2,3,,3,,4,AI,3,2,1,2,,1.25,human,
151,2,3,,3,,5,human,1,2,1,1,1.2760952500393614,1.3208446250064299,human,
152,2,3,,3,,6,AI,1,1,1,0,,1.25,human,
153,2,3,,3,,7,human,1,0,0,0,1.128500292019453,1.1737911670352332,human,
154,2,3,,4,,1,AI,2,4,2,1,,1.25,AI,
155,2,3,,4,,2,human,2,1,2,0,2.2620034579886124,2.3071844580117613,AI,
156,2,3,,4,,3,AI,2,0,0,0,,1.25,AI,
157,2,3,,5,,1,human,5,5,0,0,1.3275892079691403,1.3727633329690434,human,
158,2,3,,6,,1,human,4,9,4,2,1.4177153329947032,1.4628969579935074,human,
159,2,3,,6,,2,AI,4,2,0,2,,1.25,human,
160,2,3,,6,,3,human,0,2,0,0,1.6114589589997195,1.658068666991312,human,
161,2,3,,7,,1,AI,7,3,5,1,,1.25,human,
162,2,3,,7,,2,human,5,1,2,1,1.2796504590078257,1.3244777499930933,human,
163,2,3,,7,,3,AI,2,1,2,0,,1.25,human,
164,2,3,,7,,4,human,2,0,0,0,1.3752490830374882,1.4202011250308715,human,
165,2,3,,8,,1,AI,2,11,2,7,,1.25,human,
166,2,3,,8,,2,human,2,7,2,1,3.5774315840099007,3.62222900002962,human,
167,2,3,,8,,3,AI,2,1,1,1,,1.25,human,
168,2,3,,8,,4,human,1,1,0,0,1.4451820410322398,1.4899521250044927,human,
169,2,3,,9,,1,AI,8,13,8,1,,1.25,human,
170,2,3,,9,,2,human,8,1,2,1,1.374761999992188,1.4198843329795636,human,
171,2,3,,9,,3,AI,2,1,1,1,,1.25,human,
172,2,3,,9,,4,human,1,1,0,0,1.1770248749526218,1.2214471249608323,human,
173,2,3,,10,,1,AI,6,4,5,3,,1.25,human,
174,2,3,,10,,2,human,5,3,4,2,3.1415770000312477,3.1868096250109375,human,
175,2,3,,10,,3,AI,4,2,1,2,,1.25,human,
176,2,3,,10,,4,human,1,2,1,1,1.0264606659766287,1.070768165984191,human,
177,2,3,,10,,5,AI,1,1,1,0,,1.25,human,
178,2,3,,10,,6,human,1,0,0,0,1.4266485839616507,1.4709261669777334,human,
179,2,3,,11,,1,AI,6,1,5,1,,1.25,human,
180,2,3,,11,,2,human,5,1,2,1,1.2774774170247838,1.322304749977775,human,
181,2,3,,11,,3,AI,2,1,2,0,,1.25,human,
182,2,3,,11,,4,human,2,0,0,0,1.2748636250034906,1.3201517909765244,human,
183,2,3,,12,,1,human,11,9,4,2,2.238029458967503,2.282757958979346,human,
184,2,3,,12,,2,AI,4,2,1,2,,1.25,human,
185,2,3,,12,,3,human,1,2,1,1,2.2217189160292037,2.266851874999702,human,
186,2,3,,12,,4,AI,1,1,1,0,,1.25,human,
187,2,3,,12,,5,human,1,0,0,0,1.0873622079961933,1.1319701669854112,human,
188,2,3,,13,,1,human,11,9,4,2,1.8617175000254065,1.9065041249850765,human,
189,2,3,,13,,2,AI,4,2,4,0,,1.25,human,
190,2,3,,13,,3,human,4,0,0,0,0.9328617920400575,0.9775306250085123,human,
191,2,3,,14,,1,human,5,0,0,0,0.9863632919732481,1.0315141669707373,human,
192,2,3,,15,,1,AI,7,2,1,2,,1.25,AI,
193,2,3,,15,,2,human,1,2,1,1,1.0466763749718666,1.0924909170134924,AI,
194,2,3,,15,,3,AI,1,1,0,0,,1.25,AI,
195,2,3,,16,,1,AI,0,3,0,0,,1.25,AI,
196,2,3,,17,,1,AI,5,7,3,5,,1.25,human,
197,2,3,,17,,2,human,3,5,3,2,7.2429421250126325,7.287699083972257,human,
198,2,3,,17,,3,AI,3,2,1,2,,1.25,human,
199,2,3,,17,,4,human,1,2,1,1,1.2942481670179404,1.338790500012692,human,
200,2,3,,17,,5,AI,1,1,0,1,,1.25,human,
201,2,3,,17,,6,human,0,1,0,0,0.982141541026067,1.026742040994577,human,
202,2,3,,18,,1,human,12,14,3,5,2.601428125053644,2.646439750038553,human,
203,2,3,,18,,2,AI,3,5,3,1,,1.25,human,
204,2,3,,18,,3,human,3,1,2,1,1.3204197500017472,1.3650591250043362,human,
205,2,3,,18,,4,AI,2,1,1,1,,1.25,human,
206,2,3,,18,,5,human,1,1,0,0,1.225460458023008,1.2697774580447003,human,
207,2,3,,19,,1,human,10,13,10,4,3.43066033400828,3.475095291971229,human,
208,2,3,,19,,2,AI,10,4,4,4,,1.25,human,
209,2,3,,19,,3,human,4,4,4,2,2.6873661660356447,2.7320010410039686,human,
210,2,3,,19,,4,AI,4,2,2,0,,1.25,human,
211,2,3,,19,,5,human,2,0,0,0,1.0757918339804746,1.1203447919688188,human,
212,2,3,,20,,1,human,14,8,11,8,2.3585042080376297,2.4030956660280935,human,
213,2,3,,20,,2,AI,11,8,7,4,,1.25,human,
214,2,3,,20,,3,human,7,4,6,3,5.46129279100569,5.505793625023216,human,
215,2,3,,20,,4,AI,6,3,5,3,,1.25,human,
216,2,3,,20,,5,human,5,3,4,2,2.910043250012677,2.9555155410198495,human,
217,2,3,,20,,6,AI,4,2,1,2,,1.25,human,
218,2,3,,20,,7,human,1,2,1,1,1.27500774996588,1.3201685829553753,human,
219,2,3,,20,,8,AI,1,1,1,0,,1.25,human,
220,2,3,,20,,9,human,1,0,0,0,0.9948246250278316,1.0398484580218792,human,
221,2,3,,21,,1,AI,12,5,3,5,,1.25,AI,
222,2,3,,21,,2,human,3,5,2,4,3.278978542017285,3.3237507920130156,AI,
223,2,3,,21,,3,AI,2,4,2,1,,1.25,AI,
224,2,3,,21,,4,human,2,1,1,1,1.7652135830139741,1.8104480829788372,AI,
225,2,3,,21,,5,AI,1,1,0,0,,1.25,AI,
226,2,3,,22,,1,AI,14,4,11,4,,1.25,human,
227,2,3,,22,,2,human,11,4,3,4,4.0847737500444055,4.130105416988954,human,
228,2,3,,22,,3,AI,3,4,1,2,,1.25,human,
229,2,3,,22,,4,human,1,2,1,1,1.751996707986109,1.7969342499854974,human,
230,2,3,,22,,5,AI,1,1,1,0,,1.25,human,
231,2,3,,22,,6,human,1,0,0,0,0.8811553330160677,0.9256352920201607,human,
232,2,3,,23,,1,AI,6,13,6,3,,1.25,human,
233,2,3,,23,,2,human,6,3,4,3,3.964477292029187,4.009208332980052,human,
234,2,3,,23,,3,AI,4,3,2,1,,1.25,human,
235,2,3,,23,,4,human,2,1,1,1,2.5442490829736926,2.5886701659765095,human,
236,2,3,,23,,5,AI,1,1,1,0,,1.25,human,
237,2,3,,23,,6,human,1,0,0,0,1.1269647909794003,1.1722557910252362,human,
238,2,3,,24,,1,human,8,11,3,6,2.8551884170155972,2.899924124998506,human,
239,2,3,,24,,2,AI,3,6,1,4,,1.25,human,
240,2,3,,24,,3,human,1,4,1,2,1.3359035829780623,1.3804112499929033,human,
241,2,3,,24,,4,AI,1,2,1,1,,1.25,human,
242,2,3,,24,,5,human,1,1,0,0,1.2804584170226008,1.327150791999884,human,
243,2,3,,25,,1,human,11,1,2,1,1.8042647910187952,1.8492087500053458,human,
244,2,3,,25,,2,AI,2,1,1,1,,1.25,human,
245,2,3,,25,,3,human,1,1,0,0,1.0287717079627328,1.0735907909693196,human,
246,2,3,,26,,1,human,4,13,4,7,4.684471874963492,4.729064999963157,human,
247,2,3,,26,,2,AI,4,7,4,0,,1.25,human,
248,2,3,,26,,3,human,4,0,0,0,1.3210614999989048,1.3662222499842755,human,
249,2,3,,27,,1,AI,8,1,8,0,,1.25,human,
250,2,3,,27,,2,human,8,0,0,0,1.2778578749857843,1.322390707966406,human,
251,2,3,,28,,1,human,0,7,0,0,1.3257205419940874,1.37045741698239,human,
252,2,3,,29,,1,AI,5,13,1,13,,1.25,human,
253,2,3,,29,,2,human,1,13,1,2,1.4242352090077475,1.4694126670365222,human,
254,2,3,,29,,3,AI,1,2,1,1,,1.25,human,
255,2,3,,29,,4,human,1,1,0,0,0.8847301250207238,0.9301172920386307,human,
256,2,3,,30,,1,human,1,13,1,2,1.030308666988276,1.0755191249772906,human,
257,2,3,,30,,2,AI,1,2,1,0,,1.25,human,
258,2,3,,30,,3,human,1,0,0,0,1.2258917919825763,1.2703692499781027,human,
259,2,4,euc,1,,1,human,14,4,10,4,17.18732066603843,17.231737125024665,human,
260,2,4,euc,1,,2,AI,10,4,2,4,,1.25,human,
261,2,4,euc,1,,3,human,2,4,2,2,19.202607749961317,19.24683149997145,human,
262,2,4,euc,1,,4,AI,2,2,2,0,,1.25,human,
263,2,4,euc,1,,5,human,2,0,0,0,1.3236592920147814,1.3681006249971688,human,
264,2,4,euc,2,,1,AI,11,0,0,0,,1.25,AI,
265,2,4,euc,3,,1,human,10,11,10,1,16.306488375004847,16.351313624996692,human,
266,2,4,euc,3,,2,AI,10,1,3,1,,1.25,human,
267,2,4,euc,3,,3,human,3,1,2,1,1.504451583023183,1.5487210000283085,human,
268,2,4,euc,3,,4,AI,2,1,0,1,,1.25,human,
269,2,4,euc,3,,5,human,0,1,0,0,0.9754678750177845,1.0203828340163454,human,
270,2,4,euc,4,,1,human,14,10,4,10,13.172194665996358,13.217154250014573,AI,
271,2,4,euc,4,,2,AI,4,10,4,6,,1.25,AI,
272,2,4,euc,4,,3,human,4,6,4,2,5.614533417043276,5.658697375038173,AI,
273,2,4,euc,4,,4,AI,4,2,2,2,,1.25,AI,
274,2,4,euc,4,,5,human,2,2,2,0,7.932745958969463,7.977739624970127,AI,
275,2,4,euc,4,,6,AI,2,0,0,0,,1.25,AI,
276,2,4,euc,5,,1,human,7,7,7,0,31.908730416034814,31.95328141603386,AI,
277,2,4,euc,5,,2,AI,7,0,0,0,,1.25,AI,
278,2,4,euc,6,,1,AI,2,14,2,4,,1.25,human,
279,2,4,euc,6,,2,human,2,4,2,2,22.277108792040963,22.323019625036977,human,
280,2,4,euc,6,,3,AI,2,2,2,0,,1.25,human,
281,2,4,euc,6,,4,human,2,0,0,0,1.0460497500025667,1.1167050839867443,human,
282,2,4,euc,7,,1,AI,5,8,5,3,,1.25,human,
283,2,4,euc,7,,2,human,5,3,2,3,6.9603247080231085,7.0056022080243565,human,
284,2,4,euc,7,,3,AI,2,3,2,1,,1.25,human,
285,2,4,euc,7,,4,human,2,1,1,1,6.835661416989751,6.880610082997009,human,
286,2,4,euc,7,,5,AI,1,1,1,0,,1.25,human,
287,2,4,euc,7,,6,human,1,0,0,0,1.3242533750017174,1.3693058749777265,human,
288,2,4,euc,8,,1,human,4,8,4,4,11.457178958982695,11.502106625004672,AI,
289,2,4,euc,8,,2,AI,4,4,4,0,,1.25,AI,
290,2,4,euc,8,,3,human,4,0,2,0,1.3840647079632618,1.4291946669691242,AI,
291,2,4,euc,8,,4,AI,2,0,0,0,,1.25,AI,
292,2,4,euc,9,,1,AI,2,10,2,0,,1.25,human,
293,2,4,euc,9,,2,human,2,0,0,0,0.8836682080291212,0.9284205830190331,human,
294,2,4,euc,10,,1,human,3,2,1,2,4.679042415984441,4.723718040972017,AI,
295,2,4,euc,10,,2,AI,1,2,1,1,,1.25,AI,
296,2,4,euc,10,,3,human,1,1,1,0,1.3714347500354052,1.4158887910307385,AI,
297,2,4,euc,10,,4,AI,1,0,0,0,,1.25,AI,
298,2,4,euc,11,,1,human,13,13,13,0,8.851754500006791,8.89659550000215,human,
299,2,4,euc,11,,2,AI,13,0,2,0,,1.25,human,
300,2,4,euc,11,,3,human,2,0,0,0,1.4142844580346718,1.459157083008904,human,
301,2,4,euc,12,,1,human,6,6,6,0,10.440365833987016,10.485709500033408,human,
302,2,4,euc,12,,2,AI,6,0,2,0,,1.25,human,
303,2,4,euc,12,,3,human,2,0,0,0,1.0252667080494575,1.0700367499957792,human,
304,2,4,euc,13,,1,human,6,7,6,1,3.472010583966039,3.516808416985441,human,
305,2,4,euc,13,,2,AI,6,1,4,1,,1.25,human,
306,2,4,euc,13,,3,human,4,1,2,1,1.4763645420316607,1.521106416999828,human,
307,2,4,euc,13,,4,AI,2,1,0,1,,1.25,human,
308,2,4,euc,13,,5,human,0,1,0,0,0.9346052079927176,0.9797013329807669,human,
309,2,4,euc,14,,1,AI,5,7,5,2,,1.25,human,
310,2,4,euc,14,,2,human,5,2,1,2,2.5245294999913312,2.570176041976083,human,
311,2,4,euc,14,,3,AI,1,2,1,0,,1.25,human,
312,2,4,euc,14,,4,human,1,0,0,0,1.0389527499792166,1.0840205409913324,human,
313,2,4,euc,15,,1,AI,0,5,0,0,,1.25,AI,
314,2,4,euc,16,,1,human,6,12,6,0,3.780611875001341,3.825145667011384,AI,
315,2,4,euc,16,,2,AI,6,0,0,0,,1.25,AI,
316,2,4,euc,17,,1,AI,4,4,4,0,,1.25,human,
317,2,4,euc,17,,2,human,4,0,0,0,0.983739041024819,1.0289246659958735,human,
318,2,4,euc,18,,1,AI,7,10,7,3,,1.25,human,
319,2,4,euc,18,,2,human,7,3,4,3,24.26727795798797,24.31204120797338,human,
320,2,4,euc,18,,3,AI,4,3,1,3,,1.25,human,
321,2,4,euc,18,,4,human,1,3,1,1,6.904645415954292,6.949152332963422,human,
322,2,4,euc,18,,5,AI,1,1,1,0,,1.25,human,
323,2,4,euc,18,,6,human,1,0,0,0,1.18185229197843,1.2265380829921924,human,
324,2,4,euc,19,,1,AI,11,9,2,9,,1.25,AI,
325,2,4,euc,19,,2,human,2,9,2,1,7.942516167007852,7.987821583985351,AI,
326,2,4,euc,19,,3,AI,2,1,1,1,,1.25,AI,
327,2,4,euc,19,,4,human,1,1,1,0,3.981896292010788,4.0266864580335096,AI,
328,2,4,euc,19,,5,AI,1,0,0,0,,1.25,AI,
329,2,4,euc,20,,1,human,8,13,8,5,26.90743520896649,26.95238883397542,human,
330,2,4,euc,20,,2,AI,8,5,3,5,,1.25,human,
331,2,4,euc,20,,3,human,3,5,3,2,5.595710042049177,5.64061500004027,human,
332,2,4,euc,20,,4,AI,3,2,1,2,,1.25,human,
333,2,4,euc,20,,5,human,1,2,1,1,2.3960287089576013,2.4410959169617854,human,
334,2,4,euc,20,,6,AI,1,1,1,0,,1.25,human,
335,2,4,euc,20,,7,human,1,0,0,0,1.2301109160180204,1.2748689579893835,human,
336,2,4,euc,21,,1,AI,12,3,0,3,,1.25,human,
337,2,4,euc,21,,2,human,0,3,0,0,1.0755069580045529,1.1203006660216488,human,
338,2,4,euc,22,,1,AI,0,6,0,0,,1.25,AI,
339,2,4,euc,23,,1,human,3,12,3,3,12.166325791971758,12.211574458982795,human,
340,2,4,euc,23,,2,AI,3,3,3,0,,1.25,human,
341,2,4,euc,23,,3,human,3,0,0,0,1.187041916011367,1.2320428329985589,human,
342,2,4,euc,24,,1,AI,0,7,0,3,,1.25,human,
343,2,4,euc,24,,2,human,0,3,0,0,1.275731417001225,1.3212804590002634,human,
344,2,4,euc,25,,1,AI,3,2,1,2,,1.25,human,
345,2,4,euc,25,,2,human,1,2,1,1,5.5896696660202,5.634606458013877,human,
346,2,4,euc,25,,3,AI,1,1,1,0,,1.25,human,
347,2,4,euc,25,,4,human,1,0,0,0,1.1317247499828227,1.176453166990541,human,
348,2,4,euc,26,,1,human,4,11,4,3,6.9982999580097385,7.042974499985576,human,
349,2,4,euc,26,,2,AI,4,3,1,3,,1.25,human,
350,2,4,euc,26,,3,human,1,3,1,1,6.971344499965198,7.016241707955487,human,
351,2,4,euc,26,,4,AI,1,1,1,0,,1.25,human,
352,2,4,euc,26,,5,human,1,0,0,0,0.9787050419836305,1.0240309169748798,human,
353,2,4,euc,27,,1,AI,11,2,5,2,,1.25,human,
354,2,4,euc,27,,2,human,5,2,1,2,7.446179916965775,7.490506250003818,human,
355,2,4,euc,27,,3,AI,1,2,1,0,,1.25,human,
356,2,4,euc,27,,4,human,1,0,0,0,1.081442624970805,1.126196458004415,human,
357,2,4,euc,28,,1,AI,5,11,5,6,,1.25,human,
358,2,4,euc,28,,2,human,5,6,5,1,6.833253499993589,6.8785749160451815,human,
359,2,4,euc,28,,3,AI,5,1,2,1,,1.25,human,
360,2,4,euc,28,,4,human,2,1,1,1,2.2051414999878034,2.2498288330389187,human,
361,2,4,euc,28,,5,AI,1,1,1,0,,1.25,human,
362,2,4,euc,28,,6,human,1,0,0,0,1.1314879999845289,1.1767160409945063,human,
363,2,4,euc,29,,1,human,12,8,4,8,8.828940875013359,8.873577458027285,human,
364,2,4,euc,29,,2,AI,4,8,4,0,,1.25,human,
365,2,4,euc,29,,3,human,4,0,0,0,0.946943957998883,0.9952119579538703,human,
366,2,4,euc,30,,1,human,14,13,1,13,6.054813374998048,6.099903333000839,human,
367,2,4,euc,30,,2,AI,1,13,1,4,,1.25,human,
368,2,4,euc,30,,3,human,1,4,1,1,1.9543142920010723,1.9990582499885932,human,
369,2,4,euc,30,,4,AI,1,1,1,0,,1.25,human,
