,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,0,0,,1,,1,human,0,11,0,0,1.9525989579997258,1.9983037919882918,human,
1,0,0,,2,,1,AI,1,14,1,2,,1.25,AI,
2,0,0,,2,,2,human,1,2,0,1,1.436086540998076,1.4803422080003656,AI,
3,0,0,,2,,3,AI,0,1,0,0,,1.25,AI,
4,0,0,,3,,1,human,14,4,0,4,1.0641462499916088,1.1094482079934096,AI,
5,0,0,,3,,2,AI,0,4,0,0,,1.25,AI,
6,0,1,,1,,1,AI,4,14,4,0,,1.25,human,
7,0,1,,1,,2,human,4,0,0,0,1.1580474999936996,1.2025978339952417,human,
8,0,1,,2,,1,human,10,9,1,0,1.105403749999823,1.149623542005429,AI,
9,0,1,,2,,2,AI,1,0,0,0,,1.25,AI,
10,0,2,img,1,1,,,4,14,,,,1.1535527499945601,,AI
11,0,2,img,2,2,,,10,9,,,,1.168890166998608,,AI
12,0,3,,1,,1,AI,2,8,2,1,,1.25,AI,
13,0,3,,1,,2,human,2,1,1,0,1.601031124999281,1.645632707994082,AI,
14,0,3,,1,,3,AI,1,0,0,0,,1.25,AI,
15,0,3,,2,,1,human,3,0,0,0,1.1168581249949057,1.161806832998991,human,
16,0,4,euc,1,,1,AI,7,7,7,0,,1.25,AI,
17,0,4,euc,1,,2,human,7,0,6,0,4.715348833007738,4.759962374999304,AI,
18,0,4,euc,1,,3,AI,6,0,0,0,,1.25,AI,
19,0,4,euc,2,,1,human,8,4,8,3,17.018919791997178,17.063390041992534,human,
20,0,4,euc,2,,2,AI,8,3,2,3,,1.25,human,
21,0,4,euc,2,,3,human,2,3,1,3,7.007644291996257,7.051975582988234,human,
22,0,4,euc,2,,4,AI,1,3,1,0,,1.25,human,
23,0,4,euc,2,,5,human,1,0,0,0,1.8387579999980517,1.8830053330020746,human,
