,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,2,0,,1,,1,human,13,0,0,0,3.1417095420183614,3.187499209016096,human,
1,2,0,,2,,1,AI,7,13,7,7,,1.25,human,
2,2,0,,2,,2,human,7,7,0,0,11.489804707991425,11.533456458011642,human,
3,2,0,,3,,1,human,10,13,0,3,1.8251026660436764,1.8686384159955196,AI,
4,2,0,,3,,2,AI,0,3,0,0,,1.25,AI,
5,2,1,,1,,1,AI,5,5,0,5,,1.25,human,
6,2,1,,1,,2,human,0,5,0,0,0.8454864590312354,0.8905610420042649,human,
7,2,1,,2,,1,human,0,1,0,0,1.5501670829835348,1.5946862080018036,human,
8,2,2,img,1,2,,,0,1,,,,15.698506625019945,,human
9,2,2,img,2,1,,,5,5,,,,1.0713719589984976,,AI
10,2,3,,1,,1,human,3,10,3,0,1.4777728749904782,1.5223810419556685,AI,
11,2,3,,1,,2,AI,3,0,0,0,,1.25,AI,
12,2,3,,2,,1,AI,2,1,1,0,,1.25,human,
13,2,3,,2,,2,human,1,0,0,0,0.947688709013164,0.9928059999947436,human,
14,2,4,euc,1,,1,AI,4,11,4,3,,1.25,human,
15,2,4,euc,1,,2,human,4,3,1,3,3.8453595830360427,3.8906590419937856,human,
16,2,4,euc,1,,3,AI,1,3,1,0,,1.25,human,
17,2,4,euc,1,,4,human,1,0,0,0,1.694426083995495,1.7395845839637332,human,
18,2,4,euc,2,,1,human,5,7,5,2,19.351332332997117,19.396748707978986,AI,
19,2,4,euc,2,,2,AI,5,2,3,2,,1.25,AI,
20,2,4,euc,2,,3,human,3,2,1,2,2.5659885000204667,2.610993833048269,AI,
21,2,4,euc,2,,4,AI,1,2,1,1,,1.25,AI,
22,2,4,euc,2,,5,human,1,1,1,0,55.4392080840189,55.4845560840331,AI,
23,2,4,euc,2,,6,AI,1,0,0,0,,1.25,AI,
