,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,001,0,,1,,1,human,14,6,0,6,1.4911965409992263,1.5377110410045134,AI,
1,001,0,,1,,2,AI,0,6,0,0,,1.25,AI,
2,001,0,,2,,1,AI,0,9,0,0,,1.25,AI,
3,001,0,,3,,1,human,13,3,0,3,1.1475013750023209,1.1926053329952992,human,
4,001,0,,3,,2,AI,0,3,0,2,,1.25,human,
5,001,0,,3,,3,human,0,2,0,0,0.9939551249990473,1.0389842079894152,human,
6,001,1,,1,,1,human,4,9,4,0,1.842218709003646,1.8869880420097616,AI,
7,001,1,,1,,2,AI,4,0,0,0,,1.25,AI,
8,001,1,,2,,1,AI,13,0,6,0,,1.25,human,
9,001,1,,2,,2,human,6,0,0,0,1.249383417001809,1.2941791670018574,human,
10,001,2,mem,1,1,,,4,9,,,,0.9340407919953577,,human
11,001,2,mem,2,2,,,13,0,,,,0.8591214589978335,,human
12,001,3,,1,,1,human,11,7,10,7,1.3966695830022218,1.4417541250004433,human,
13,001,3,,1,,2,AI,10,7,10,0,,1.25,human,
14,001,3,,1,,3,human,10,0,0,0,1.3435865830106195,1.3886564999993425,human,
15,001,3,,2,,1,AI,6,2,1,2,,1.25,human,
16,001,3,,2,,2,human,1,2,1,1,1.3037141249951674,1.3487855830026092,human,
17,001,3,,2,,3,AI,1,1,0,1,,1.25,human,
18,001,3,,2,,4,human,0,1,0,0,1.3419306249998044,1.3874048329889774,human,
19,001,4,nim,1,,1,AI,0,14,0,4,,1.25,AI,
20,001,4,nim,1,,2,human,0,4,0,3,1.6446772089984734,1.6896744999976363,AI,
21,001,4,nim,1,,3,AI,0,3,0,0,,1.25,AI,
22,001,4,nim,2,,1,human,10,6,9,6,0.7022088749945397,0.7472395420045359,AI,
23,001,4,nim,2,,2,AI,9,6,6,6,,1.25,AI,
24,001,4,nim,2,,3,human,6,6,5,6,1.3032330419955542,1.3486420840054052,AI,
25,001,4,nim,2,,4,AI,5,6,5,5,,1.25,AI,
26,001,4,nim,2,,5,human,5,5,5,4,0.845442332996754,0.8910050830018008,AI,
27,001,4,nim,2,,6,AI,5,4,5,0,,1.25,AI,
28,001,4,nim,2,,7,human,5,0,4,0,5.092531708010938,5.13774416600063,AI,
29,001,4,nim,2,,8,AI,4,0,0,0,,1.25,AI,
