,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,001,-1,,1,,1,human,9,12,0,3,1.8395477919839323,1.8858260000124574,AI,
1,001,-1,,1,,2,AI,0,3,0,0,,1.25,AI,
2,001,-1,,2,,1,AI,12,9,7,4,,1.25,AI,
3,001,-1,,2,,2,human,7,4,3,0,0.9529847499798052,0.997489457949996,AI,
4,001,-1,,2,,3,AI,3,0,0,0,,1.25,AI,
5,001,-1,,3,,1,human,4,10,4,0,1.2677360420348123,1.3131831670179963,AI,
6,001,-1,,3,,2,AI,4,0,0,0,,1.25,AI,
7,001,1,,1,,1,AI,9,6,7,4,,1.25,human,
8,001,1,,1,,2,human,7,4,3,0,0.9271352079813369,0.9724645829992369,human,
9,001,1,,1,,3,AI,3,0,1,0,,1.25,human,
10,001,1,,1,,4,human,1,0,0,0,1.22101991600357,1.2657783330068924,human,
11,001,1,,2,,1,human,4,12,4,0,2.0161962080164813,2.0611988750169985,AI,
12,001,1,,2,,2,AI,4,0,0,0,,1.25,AI,
13,001,3,,1,,1,AI,11,8,8,8,,1.25,human,
14,001,3,,1,,2,human,8,8,0,0,5.043803374981508,5.088332916027866,human,
15,001,3,,2,,1,human,3,12,3,3,5.062777957995422,5.107344500022009,AI,
16,001,3,,2,,2,AI,3,3,3,1,,1.25,AI,
17,001,3,,2,,3,human,3,1,0,1,1.4590477079618722,1.504423082980793,AI,
18,001,3,,2,,4,AI,0,1,0,0,,1.25,AI,
19,001,4,nim,1,,1,AI,2,10,1,10,,1.25,AI,
20,001,4,nim,1,,2,human,1,10,1,0,1.1089674159884453,1.1535581659991294,AI,
21,001,4,nim,1,,3,AI,1,0,0,0,,1.25,AI,
22,001,4,nim,2,,1,human,7,11,7,0,6.494229167001322,6.538499958987813,human,
23,001,4,nim,2,,2,AI,7,0,2,0,,1.25,human,
24,001,4,nim,2,,3,human,2,0,0,0,1.3708064170205034,1.4156537919770926,human,
